"Assembly"	"X..contigs.....1000.bp."	"X..contigs.....5000.bp."	"X..contigs.....10000.bp."	"X..contigs.....25000.bp."	"X..contigs.....50000.bp."	"Total.length.....1000.bp."	"Total.length.....5000.bp."	"Total.length.....10000.bp."	"Total.length.....25000.bp."	"Total.length.....50000.bp."	"X..contigs"	"Largest.contig"	"Total.length"	"Reference.length"	"GC...."	"Reference.GC...."	"N50"	"NG50"	"N75"	"NG75"	"L50"	"LG50"	"L75"	"LG75"	"X..misassemblies"	"X..misassembled.contigs"	"Misassembled.contigs.length"	"X..local.misassemblies"	"X..unaligned.contigs"	"Unaligned.length"	"Genome.fraction...."	"Duplication.ratio"	"X..N.s.per.100.kbp"	"X..mismatches.per.100.kbp"	"X..indels.per.100.kbp"	"X..predicted.genes..unique."	"X..predicted.genes.....0.bp."	"X..predicted.genes.....300.bp."	"X..predicted.genes.....1500.bp."	"X..predicted.genes.....3000.bp."	"Largest.alignment"	"NA50"	"NGA50"	"NA75"	"NGA75"	"LA50"	"LGA50"	"LA75"	"LGA75"	"gid"	"label"	"refLength"	"refMapping"	"abundance"	"gc"	"group"	"refGenes"	"assemblerGroup"	"normalized.misassemblies.per.MB"	"normalized.mismatches.per.100.kbp"	"cov"	"genomeFractionNormalized"
"suspicious_mcclintock_0"	13	0	0	0	0	15189	0	0	0	0	366	1589	236559	3953873	73.66	74.15	629	NA	552	NA	153	NA	254	NA	0	0	0	0	"0 + 0 part"	0	5.978	1.001	0	46.96	0.42	504	504	353	0	0	1589	629	0	552	NA	153	NA	254	NA	"1287_BU"	NA	3953873	191879	37.8746	NA	"strain"	3640	"6"	0	0.000198512844575772	7.2794067993585	9.76406666666667e-06
"suspicious_mcclintock_0"	10	1	0	0	0	23303	5442	0	0	0	150	5442	112848	4645412	69.22	69.59	685	NA	565	NA	51	NA	97	NA	0	0	0	0	"0 + 0 part"	0	2.418	1.005	0	28.49	1.78	223	223	139	1	0	5442	685	0	565	NA	51	NA	97	NA	"1287_BV"	NA	4645412	269279	46.0431	NA	"uniq"	4350	"6"	0	0.000252463490713172	8.69499841994639	3.897816e-06
"suspicious_mcclintock_0"	2	0	0	0	0	2966	0	0	0	0	4	1728	4093	3423183	69.19	71.28	1238	NA	584	NA	2	NA	3	NA	0	0	0	0	"0 + 0 part"	0	0.12	1	0	0	0	7	7	4	0	0	1728	1238	0	584	NA	2	NA	3	NA	"1287_BW"	NA	3423183	394700	90.7736	NA	"strain"	3175	"6"	0	0	17.2953067364497	3.6e-07
"suspicious_mcclintock_0"	0	0	0	0	0	0	0	0	0	0	4	605	2204	6865017	66.42	67.78	548	NA	540	NA	2	NA	3	NA	0	0	0	0	"0 + 0 part"	0	0.032	1	0	0	0	6	6	3	0	0	605	548	0	540	NA	2	NA	3	NA	"1287_BZ"	NA	6865017	266523	30.547	NA	"uniq"	6132	"6"	0	0	5.82350342322532	2.56e-08
"suspicious_mcclintock_0"	0	0	0	0	0	0	0	0	0	0	2	518	1027	6804288	53.94	59.19	518	NA	509	NA	1	NA	2	NA	0	0	0	0	"0 + 0 part"	0	0.015	1	0	0	0	2	2	2	0	0	518	518	0	509	NA	1	NA	2	NA	"1287_B"	NA	6804288	236992	27.6976	NA	"uniq"	6154	"6"	0	0	5.22447021642823	1.125e-08
"suspicious_mcclintock_0"	602	0	0	0	0	776800	0	0	0	0	3495	2598	2740629	6231257	63.66	63.51	785	NA	622	NA	1276	NA	2265	NA	2	2	1269	1	"0 + 2 part"	629	43.726	1.006	0	40.67	0.66	5190	5190	3682	13	0	2598	785	0	622	NA	1276	NA	2265	NA	"1287_CC"	NA	6231257	621622	78.8353	NA	"uniq"	5256	"6"	0.729759482221052	1.48396590709651e-05	14.9638026484865	5.47056674105866e-05
"suspicious_mcclintock_0"	4	2	0	0	0	17817	13462	0	0	0	7	7643	20150	3945508	66.8	66.9	5819	NA	3206	NA	2	NA	3	NA	0	0	0	1	"0 + 0 part"	0	0.511	1.005	0	9.93	0	21	21	20	2	0	7643	5819	0	3206	NA	2	NA	3	NA	"1287_CD"	NA	3945508	359656	71.5022	NA	"strain"	3612	"6"	0	0.000492803970223325	13.6733723515451	3.7303e-06
"suspicious_mcclintock_0"	1872	2	0	0	0	2882334	12111	0	0	0	4952	6733	5060686	6603920	62.16	62.03	1097	"883"	769	"523"	1536	"2319"	2917	"4742"	2	2	4961	2	"0 + 4 part"	305	75.457	1.016	0	20.27	0.44	8278	8278	6214	176	2	6733	1095	883	769	"523"	1538	"2322"	2920	"4745"	"1287_CG"	NA	6603920	972301	116.556	NA	"uniq"	5995	"6"	0.395203338045475	4.00538583109088e-06	22.0846330664212	0.000114978975141357
"suspicious_mcclintock_0"	290	212	149	43	3	4004266	3797103	3330129	1557833	164782	312	56915	4019801	6521465	69.12	69.04	20773	"10669"	13562	NA	64	"143"	122	NA	0	0	0	2	"0 + 0 part"	0	61.549	1.002	0	1.05	0	3962	3962	3514	549	58	56915	20773	10669	13562	NA	64	"143"	122	NA	"1287_CH"	NA	6521465	1093863	134.427	NA	"strain"	5888	"6"	0	2.61206960245047e-07	25.1599065547388	0.00121419211570513
"suspicious_mcclintock_0"	1065	0	0	0	0	1602755	0	0	0	0	3327	4999	3183929	5083237	68.58	68.64	1009	"675"	716	NA	1055	"2220"	1999	NA	2	2	1833	0	"0 + 3 part"	761	61.834	1.013	0	40.31	0.54	5559	5560	3910	70	1	4999	1008	675	716	NA	1055	"2221"	1999	NA	"1287_CI"	NA	5083237	572212	89.2873	NA	"strain"	4664	"6"	0.628154710736326	1.26604581948907e-05	16.885264251893	0.000114921657829877
"suspicious_mcclintock_0"	0	0	0	0	0	0	0	0	0	0	1	548	548	3640711	73.72	70.92	548	NA	548	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	0.015	1	0	0	0	1	1	1	0	0	548	548	0	548	NA	1	NA	1	NA	"1287_CK"	NA	3640711	120068	25.8025	NA	"uniq"	3443	"6"	0	0	4.94689086829468	2.25e-08
"suspicious_mcclintock_0"	266	0	0	0	0	338015	0	0	0	0	2215	3883	1628132	5437666	68.15	68.5	715	NA	591	NA	837	NA	1465	NA	0	0	0	0	"0 + 0 part"	0	29.794	1.005	0	66.17	1.05	3185	3185	2016	8	0	3883	715	0	591	NA	837	NA	1465	NA	"1287_CL"	NA	5437666	579256	83.8477	NA	"uniq"	5039	"6"	0	4.06416678745949e-05	15.9789880437673	4.00759564785553e-05
"suspicious_mcclintock_0"	3	0	0	0	0	3205	0	0	0	0	59	1104	37858	6368454	60.56	60.13	619	NA	531	NA	24	NA	41	NA	0	0	0	0	"0 + 0 part"	0	0.594	1	0	5.28	0	83	83	55	0	0	1104	619	0	531	NA	24	NA	41	NA	"1287_CM"	NA	6368454	326546	40.5976	NA	"uniq"	6086	"6"	0	0.000139468540334936	7.69133293574861	5.98027118644068e-07
"suspicious_mcclintock_0"	11	4	2	0	0	57344	38946	24841	0	0	14	12565	59832	4569637	60.95	61.15	8910	NA	3605	NA	3	NA	6	NA	2	2	11029	0	"0 + 0 part"	0	1.309	1	0	0	3.34	65	65	57	7	0	12565	7289	0	3605	NA	3	NA	6	NA	"1287_CP"	NA	4569637	571553	98.9082	NA	"strain"	4416	"6"	33.4269287337879	0	18.7614355363457	1.223915e-05
"suspicious_mcclintock_0"	7	0	0	0	0	8346	0	0	0	0	238	1499	154060	4140548	66.77	66.96	635	NA	556	NA	100	NA	165	NA	0	0	0	0	"0 + 0 part"	0	3.718	1.001	0	20.78	0	313	313	223	0	0	1499	635	0	556	NA	100	NA	165	NA	"1287_C"	NA	4140548	259085	48.9657	NA	"uniq"	3757	"6"	0	0.000134882513306504	9.38589529695103	5.80820336134454e-06
"suspicious_mcclintock_0"	311	207	126	51	16	4270278	3996614	3397539	2135248	946487	376	65535	4315134	4375549	66.21	66.16	24164	"23801"	12116	"11827"	52	"54"	112	"116"	0	0	0	1	"0 + 2 part"	248	98.324	1.003	0	0.19	0	4143	4143	3718	535	42	65535	24164	23801	12116	"11827"	52	"54"	112	"116"	"1287_D"	NA	4375549	1668267	303.449	NA	"uniq"	4035	"6"	0	4.40310775980537e-08	57.1905491173793	0.0025711726
"suspicious_mcclintock_0"	14	1	0	0	0	28007	5024	0	0	0	20	5024	32009	5809961	67.22	67.79	2086	NA	1130	NA	5	NA	11	NA	0	0	0	1	"0 + 0 part"	0	0.549	1.007	0	9.4	3.13	40	40	33	4	1	5024	2086	0	1130	NA	5	NA	11	NA	"1287_F"	NA	5809961	619007	84.2557	NA	"strain"	5277	"6"	0	0.000293667406042051	15.9813551244148	1.507005e-06
"suspicious_mcclintock_0"	1009	298	110	6	0	4695298	3084616	1758692	200165	0	1595	38872	5115035	7722068	61.07	61.12	6919	"2728"	2809	NA	208	"505"	496	NA	1	1	6352	0	"0 + 1 part"	57	65.998	1.004	0	5.18	0.12	6033	6034	4797	428	35	38872	6919	2724	2801	NA	208	"506"	497	NA	"1287_G"	NA	7722068	1048428	108.255	NA	"strain"	7413	"6"	0.195502083563456	1.0127007928587e-06	20.3655549264782	0.000273086896802508
"suspicious_mcclintock_0"	1496	26	0	0	0	2933896	157616	0	0	0	2563	8403	3704788	4042819	70.17	70.08	1746	"1618"	1104	"939"	681	"781"	1348	"1598"	0	0	0	0	"0 + 1 part"	68	90.209	1.016	0	1.43	0	5402	5402	4206	198	10	8403	1746	1618	1103	"939"	681	"781"	1349	"1598"	"1287_H"	NA	4042819	699508	135.883	NA	"uniq"	3678	"6"	0	3.85986998446335e-07	25.9537218955387	0.000317505410885681
"suspicious_mcclintock_0"	71	1	0	0	0	101136	6576	0	0	0	305	6576	260202	4693153	66.38	69	863	NA	655	NA	103	NA	190	NA	0	0	0	0	"0 + 2 part"	421	5.511	1.004	0	53.35	1.16	483	483	309	5	0	6576	856	0	653	NA	103	NA	190	NA	"1287_I"	NA	4693153	532726	87.8506	NA	"strain"	4443	"6"	0	0.000205033012813122	17.0266982559486	9.95774459016393e-06
"suspicious_mcclintock_0"	23	20	15	3	0	335102	330345	288725	88804	0	25	32162	336472	5490246	72.05	71.4	20739	NA	13330	NA	7	NA	12	NA	0	0	0	0	"0 + 0 part"	0	6.128	1	0	0	0	348	348	313	41	5	32162	20739	0	13330	NA	7	NA	12	NA	"1287_O"	NA	5490246	1021428	145.96	NA	"strain"	5205	"6"	0	0	27.9066183919628	0.000150209536
"suspicious_mcclintock_0"	1	0	0	0	0	1543	0	0	0	0	3	1543	2825	3754588	59.36	63.01	1543	NA	687	NA	1	NA	2	NA	0	0	0	1	"0 + 0 part"	0	0.075	1.043	0	0	0	5	5	3	0	0	1421	1421	0	595	NA	1	NA	3	NA	"1287_P"	NA	3754588	323088	67.9061	NA	"strain"	3621	"6"	0	0	12.9077278252634	1.875e-07
"suspicious_mcclintock_0"	1450	61	3	0	0	3273607	413660	42782	0	0	2222	18739	3829327	4032657	68.61	68.55	2203	"2103"	1331	"1212"	547	"594"	1105	"1225"	0	0	0	0	"0 + 0 part"	0	93.539	1.015	0	1.59	0	5176	5176	4040	304	6	18739	2203	2103	1331	"1212"	547	"594"	1105	"1225"	"1287_Y"	NA	4032657	739690	145.222	NA	"uniq"	3508	"6"	0	4.15216564163886e-07	27.5137459000356	0.000393768880333033
"suspicious_mcclintock_0"	241	0	0	0	0	299373	0	0	0	0	1719	2584	1295174	3441323	65.38	65.26	749	NA	607	NA	650	NA	1131	NA	1	1	595	0	"0 + 1 part"	128	37.515	1.003	0	11.7	0.23	2511	2511	1761	4	0	2584	748	0	607	NA	651	NA	1131	NA	"1365_B"	NA	3441323	314617	72.8836	NA	"uniq"	3097	"6"	0.772097030978077	9.0335352624435e-06	13.7134904221429	8.18717408376963e-05
"suspicious_mcclintock_0"	385	0	0	0	0	504661	0	0	0	0	1819	3128	1495255	2789653	69.18	68.96	835	"534"	651	NA	652	"1626"	1163	NA	1	1	2161	0	"0 + 5 part"	722	53.238	1.006	0	19.46	0.81	2883	2883	1983	11	0	3128	835	534	651	NA	652	"1627"	1164	NA	"1365_D"	NA	2789653	305230	84.9944	NA	"uniq"	2759	"6"	0.668782247844013	1.30145025430445e-05	16.4122562913739	0.000155815538427708
"suspicious_mcclintock_0"	22	0	0	0	0	26708	0	0	0	0	437	1814	293197	5218014	68.41	68.4	657	NA	561	NA	177	NA	298	NA	0	0	0	0	"0 + 2 part"	151	5.614	1	0	53.59	0.68	624	624	409	1	0	1814	657	0	560	NA	177	NA	298	NA	"1365_E"	NA	5218014	344467	52.5644	NA	"uniq"	4634	"6"	0	0.000182778132109128	9.90224441712882	7.21212723112128e-06
"suspicious_mcclintock_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1365_F"	NA	3692460	112393	23.9937	NA	"uniq"	3570	"6"	NA	NA	4.56577728668692	NA
"suspicious_mcclintock_0"	76	0	0	0	0	91354	0	0	0	0	761	2009	540956	3676263	41.94	41.61	691	NA	585	NA	298	NA	511	NA	0	0	0	0	"0 + 3 part"	269	14.681	1.002	0	119.32	3.71	1037	1037	733	1	0	2009	691	0	585	NA	298	NA	511	NA	"1365_G"	NA	3676263	282075	60.1851	NA	"uniq"	3685	"6"	0	0.000220572468001094	11.509309861672	2.83221762155059e-05
"suspicious_mcclintock_0"	24	0	0	0	0	28498	0	0	0	0	347	1408	237576	3425771	69.35	69.03	668	NA	569	NA	140	NA	236	NA	0	0	0	0	"0 + 2 part"	903	6.908	1	0	44.79	0	496	496	329	0	0	1404	666	0	568	NA	141	NA	237	NA	"1365_H"	NA	3425771	227123	52.5428	NA	"uniq"	3325	"6"	0	0.000188529144358016	9.94475404222874	1.37522951008646e-05
"suspicious_mcclintock_0"	887	204	36	2	0	3333116	1690712	540478	77577	0	1154	49738	3528683	3611286	68.29	68.25	4762	"4648"	2505	"2381"	220	"228"	470	"496"	0	0	0	0	"0 + 0 part"	0	96.391	1.014	0	2.93	0.09	4090	4090	3423	308	23	49738	4762	4648	2505	"2381"	220	"228"	470	"496"	"1365_I"	NA	3611286	479518	104.343	NA	"strain"	3373	"6"	0	8.30338117648993e-07	19.9174753813461	0.000805132138734836
"suspicious_mcclintock_0"	0	0	0	0	0	0	0	0	0	0	1	912	912	5893870	61.84	69.01	912	NA	912	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	0.015	1	0	0	0	2	2	1	0	0	912	912	0	912	NA	1	NA	1	NA	"1365_O"	NA	5893870	373750	49.86	NA	"strain"	5266	"6"	0	0	9.51200145235643	2.25e-08
"suspicious_mcclintock_0"	1182	338	115	13	2	5439133	3461386	1944753	472741	131019	1601	65511	5734149	5898120	69.08	68.99	6470	"6214"	2994	"2704"	233	"246"	552	"596"	0	0	0	3	"0 + 1 part"	132	96.317	1.009	0	0.39	0	6597	6597	5494	648	62	65511	6470	6214	2991	"2704"	233	"246"	553	"596"	"1365_P"	NA	5898120	1782263	239.977	NA	"strain"	5265	"6"	0	6.80135796959584e-08	45.3262141156843	0.000579448125484072
"suspicious_mcclintock_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"evo_1030719.003"	NA	5032874	198619	31.5385	NA	"strain"	6439	"6"	NA	NA	5.91964948854273	NA
"suspicious_mcclintock_0"	0	0	0	0	0	0	0	0	0	0	40	763	23805	5084137	57.35	56.92	585	NA	528	NA	18	NA	29	NA	0	0	0	0	"0 + 0 part"	0	0.468	1	0	37.81	0	50	50	34	0	0	763	585	0	528	NA	18	NA	29	NA	"evo_1030719.005"	NA	5084137	169931	26.2503	NA	"strain"	6424	"6"	0	0.00158832178113842	5.01356474068264	5.4756e-07
"suspicious_mcclintock_0"	1	0	0	0	0	1143	0	0	0	0	51	1143	32216	5004888	57.44	56.95	624	NA	533	NA	22	NA	36	NA	0	0	0	0	"0 + 0 part"	0	0.644	1	0	58.98	0	83	83	36	0	0	1143	624	0	533	NA	22	NA	36	NA	"evo_1030719.009"	NA	5004888	529289	83.2135	NA	"strain"	6124	"6"	0	0.00183076732058604	15.86316217266	8.13207843137255e-07
"suspicious_mcclintock_0"	2	0	0	0	0	2421	0	0	0	0	90	1406	59842	4846465	56.79	56.98	659	NA	577	NA	38	NA	63	NA	0	0	0	0	"0 + 0 part"	0	1.235	1	0	45.12	0	130	130	74	0	0	1406	659	0	577	NA	38	NA	63	NA	"evo_1030719.011"	NA	4846465	305288	50.0917	NA	"strain"	5852	"6"	0	0.000753985495137195	9.44878380427796	1.69469444444444e-06
"suspicious_mcclintock_0"	13	0	0	0	0	14987	0	0	0	0	226	1409	150338	4842286	57.75	56.99	645	NA	557	NA	91	NA	155	NA	0	0	0	0	"0 + 0 part"	0	3.105	1	0	47.89	0	313	313	209	0	0	1409	645	0	557	NA	91	NA	155	NA	"evo_1030719.013"	NA	4842286	154082	24.8466	NA	"strain"	5754	"6"	0	0.000318548869879871	4.77301423336003	4.26594026548672e-06
"suspicious_mcclintock_0"	32	0	0	0	0	39148	0	0	0	0	259	1572	191442	4716746	57.51	57	739	NA	603	NA	100	NA	171	NA	1	1	795	0	"0 + 0 part"	0	4.055	1.001	0	47.06	0	370	370	255	0	0	1572	736	0	601	NA	100	NA	172	NA	"evo_1030719.017"	NA	4716746	700710	117.892	NA	"strain"	5401	"6"	5.22351417139395	0.000245818576905799	22.2836887973192	6.3486583011583e-06
"suspicious_mcclintock_0"	13	0	0	0	0	16540	0	0	0	0	222	2065	145440	4767734	57.17	57.02	629	NA	549	NA	90	NA	153	NA	1	1	795	0	"0 + 0 part"	0	3.049	1	0	69.47	0	303	303	198	1	0	2065	628	0	549	NA	90	NA	153	NA	"evo_1030719.021"	NA	4767734	198599	33.0746	NA	"strain"	5276	"6"	6.87568756875688	0.00047765401540154	6.24821980420888	4.18756801801802e-06
"suspicious_mcclintock_0"	8	0	0	0	0	10441	0	0	0	0	66	1563	49568	4490430	56.77	57.02	781	NA	610	NA	25	NA	43	NA	0	0	0	0	"0 + 0 part"	0	1.102	1.001	0	165.64	0	95	95	64	0	0	1563	781	0	610	NA	25	NA	43	NA	"evo_1030719.028"	NA	4490430	379104	66.6205	NA	"strain"	4632	"6"	0	0.0033416720464816	12.6637315357327	1.84000606060606e-06
"suspicious_mcclintock_0"	15	0	0	0	0	21756	0	0	0	0	58	3206	51907	4427776	56.89	56.99	835	NA	689	NA	20	NA	37	NA	0	0	0	0	"0 + 0 part"	0	1.169	1.003	0	65.69	0	91	91	61	0	0	3206	835	0	689	NA	20	NA	37	NA	"evo_1030719.036"	NA	4427776	243957	43.264	NA	"strain"	4142	"6"	0	0.00126553258712698	8.26454409617831	2.35613965517241e-06
"suspicious_mcclintock_0"	24	0	0	0	0	31043	0	0	0	0	155	2437	121062	4470932	57.42	56.96	804	NA	612	NA	58	NA	101	NA	0	0	0	0	"0 + 0 part"	0	2.694	1.005	0	59.77	0	217	217	148	1	0	2437	804	0	612	NA	58	NA	101	NA	"evo_1030719.037"	NA	4470932	213051	37.6034	NA	"strain"	4131	"6"	0	0.000493713964745337	7.14787207678399	4.68234580645161e-06
"suspicious_mcclintock_0"	1	0	0	0	0	1131	0	0	0	0	45	1131	28814	4564215	46.68	50.26	611	NA	563	NA	20	NA	32	NA	0	0	0	0	"0 + 0 part"	0	0.63	1.003	0	149.64	0	66	66	34	0	0	1131	611	0	563	NA	20	NA	32	NA	"evo_1030827.025"	NA	4564215	197647	34.1488	NA	"strain"	5856	"6"	0	0.00519330880821823	6.49554194971096	8.82e-07
"suspicious_mcclintock_0"	861	0	0	0	0	1259970	0	0	0	0	2364	4183	2328493	4478465	50.21	50.26	1051	"538"	753	NA	768	"2193"	1424	NA	0	0	0	1	"0 + 2 part"	65	51.362	1.012	0	59.73	0.17	4045	4045	2576	33	0	4183	1049	538	753	NA	768	"2193"	1424	NA	"evo_1030827.033"	NA	4478465	476306	84.9888	NA	"strain"	5352	"6"	0	2.56517842226711e-05	15.9532116472943	0.000111592852961083
"suspicious_mcclintock_0"	114	0	0	0	0	151994	0	0	0	0	649	3308	515682	4240745	50.34	50.14	790	NA	632	NA	234	NA	419	NA	2	2	1739	1	"0 + 1 part"	274	12.094	1.005	0	125.57	0	972	972	621	3	0	3308	790	0	630	NA	235	NA	420	NA	"evo_1030827.038"	NA	4240745	167616	31.2347	NA	"strain"	4816	"6"	3.87835914381344	0.000243502778844327	5.92876959119211	2.25369546995377e-05
"suspicious_mcclintock_0"	0	0	0	0	0	0	0	0	0	0	5	610	2732	3129091	41.29	45.2	538	NA	528	NA	3	NA	4	NA	0	0	0	0	"0 + 0 part"	0	0.087	1	0	0	0	6	6	2	0	0	610	538	0	528	NA	3	NA	4	NA	"evo_1036569.002"	NA	3129091	202277	50.8315	NA	"strain"	3853	"6"	0	0	9.69660198441017	1.5138e-07
"suspicious_mcclintock_0"	0	0	0	0	0	0	0	0	0	0	13	876	8021	3130910	43.47	45.19	579	NA	536	NA	6	NA	10	NA	0	0	0	0	"0 + 0 part"	0	0.256	1	0	274.28	0	19	19	7	0	0	876	579	0	536	NA	6	NA	10	NA	"evo_1036569.006"	NA	3130910	172365	42.5982	NA	"strain"	3757	"6"	0	0.0341952375015584	8.25790265449981	5.04123076923077e-07
"suspicious_mcclintock_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"evo_1036569.014"	NA	3129321	256309	63.9535	NA	"strain"	3611	"6"	NA	NA	12.2858441176217	NA
"suspicious_mcclintock_0"	0	0	0	0	0	0	0	0	0	0	16	764	9401	3203661	45.32	45.23	575	NA	536	NA	8	NA	12	NA	0	0	0	0	"0 + 0 part"	0	0.293	1	0	10.64	0	21	21	12	0	0	764	575	0	536	NA	8	NA	12	NA	"evo_1036569.020"	NA	3203661	185610	45.6018	NA	"strain"	3510	"6"	0	0.00113179448994788	8.69052624481804	5.3655625e-07
"suspicious_mcclintock_0"	0	0	0	0	0	0	0	0	0	0	5	861	3484	3338235	44.32	45.18	640	NA	633	NA	3	NA	4	NA	0	0	0	0	"0 + 0 part"	0	0.104	1	0	0	0	5	5	4	0	0	861	640	0	633	NA	3	NA	4	NA	"evo_1036569.028"	NA	3338235	244749	56.8974	NA	"strain"	3408	"6"	0	0	10.997533127536	2.1632e-07
"suspicious_mcclintock_0"	233	13	1	0	0	479602	85675	10577	0	0	1021	10577	1004188	3372948	44.87	45.15	967	NA	657	NA	256	NA	580	NA	1	1	722	1	"0 + 0 part"	0	29.728	1.002	0	1.6	0	1652	1652	1168	22	1	10577	966	0	656	NA	257	NA	580	NA	"evo_1036569.031"	NA	3372948	1629140	381.779	NA	"strain"	3328	"6"	0.995829466195573	1.59332714591292e-06	72.4502719875907	8.65576869735553e-05
"suspicious_mcclintock_0"	4	0	0	0	0	7090	0	0	0	0	15	2390	14920	3388279	44.6	45.17	934	NA	708	NA	5	NA	9	NA	0	0	0	0	"0 + 0 part"	0	0.437	1.008	0	20.27	0	24	24	15	0	0	2390	934	0	708	NA	5	NA	9	NA	"evo_1036569.038"	NA	3388279	241028	56.1536	NA	"strain"	3093	"6"	0	0.00135857908847185	10.6703727762678	1.27312666666667e-06
"suspicious_mcclintock_0"	12	0	0	0	0	14884	0	0	0	0	87	2109	64699	3841319	61.14	60.8	769	NA	596	NA	32	NA	57	NA	0	0	0	0	"0 + 0 part"	0	1.684	1	0	191.66	0	124	124	77	0	0	2109	769	0	596	NA	32	NA	57	NA	"evo_1036662.016"	NA	3841319	234205	47.8495	NA	"strain"	4379	"6"	0	0.00296233326635651	9.14549143145883	3.25960459770115e-06
"suspicious_mcclintock_0"	265	0	0	0	0	339034	0	0	0	0	1440	2356	1126664	3801103	61.18	60.79	786	NA	610	NA	520	NA	928	NA	0	0	0	0	"0 + 0 part"	0	29.332	1.011	0	145.21	0.27	2059	2059	1365	5	0	2356	786	0	610	NA	520	NA	928	NA	"evo_1036662.017"	NA	3801103	497135	102.964	NA	"strain"	4291	"6"	0	0.000128884920437682	19.6180556012294	5.97476544444444e-05
"suspicious_mcclintock_0"	7	0	0	0	0	8741	0	0	0	0	157	1527	102348	3048636	43.76	43.37	613	NA	551	NA	64	NA	109	NA	1	1	558	0	"0 + 1 part"	19	3.348	1.005	0	459.55	2.94	231	231	130	0	0	1527	613	0	549	NA	64	NA	109	NA	"evo_1036674.014"	NA	3048636	222135	57.5175	NA	"strain"	4323	"6"	9.77058662602103	0.00449007308398796	10.9295599737063	7.13955668789809e-06
"suspicious_mcclintock_0"	70	0	0	0	0	84032	0	0	0	0	744	1979	521541	4254916	29.94	30.1	687	NA	574	NA	293	NA	500	NA	0	0	0	0	"0 + 0 part"	0	12.206	1.004	0	149.6	0.19	1177	1177	561	0	0	1979	687	0	574	NA	293	NA	500	NA	"evo_1036686.005"	NA	4254916	205213	38.0707	NA	"strain"	7058	"6"	0	0.000286842261682207	7.23444364119057	2.00250586021505e-05
"suspicious_mcclintock_0"	131	0	0	0	0	170968	0	0	0	0	925	4694	705131	4267205	29.98	30.11	758	NA	608	NA	344	NA	605	NA	0	0	0	0	"0 + 0 part"	0	16.445	1.005	0	133.09	0.43	1612	1612	739	3	0	4690	758	0	608	NA	344	NA	605	NA	"evo_1036686.006"	NA	4267205	484092	90.334	NA	"strain"	7019	"6"	0	0.000188745070064995	17.0167123444972	2.92365432432432e-05
"suspicious_mcclintock_0"	36	0	0	0	0	44592	0	0	0	0	289	1943	209172	4400764	30.25	30.06	699	NA	582	NA	110	NA	193	NA	0	0	0	0	"0 + 0 part"	0	4.735	1.004	0	318.2	0	432	432	254	0	0	1943	699	0	582	NA	110	NA	193	NA	"evo_1036686.021"	NA	4400764	226274	40.9303	NA	"strain"	6308	"6"	0	0.0015212361119079	7.71254718498879	7.75786332179931e-06
"suspicious_mcclintock_0"	12	0	0	0	0	14580	0	0	0	0	143	1766	98833	4648899	29.36	30.07	670	NA	564	NA	56	NA	97	NA	0	0	0	0	"0 + 0 part"	0	2.124	1.001	0	265.33	2.03	199	199	133	0	0	1766	670	0	564	NA	56	NA	97	NA	"evo_1036686.032"	NA	4648899	190745	32.186	NA	"strain"	5633	"6"	0	0.00268462962775591	6.1545217480526	3.15480839160839e-06
"suspicious_mcclintock_0"	0	0	0	0	0	0	0	0	0	0	2	590	1149	5172529	66.32	65.19	590	NA	559	NA	1	NA	2	NA	1	1	559	0	"0 + 0 part"	0	0.022	1.193	0	0	0	2	2	2	0	0	590	590	0	111	NA	1	NA	3	NA	"evo_1048963.008"	NA	5172529	253997	38.5854	NA	"strain"	6606	"6"	870.322019147084	0	7.36574894021861	2.42e-08
"suspicious_mcclintock_0"	9	0	0	0	0	11600	0	0	0	0	41	1791	33194	5332480	65.69	65.27	807	NA	621	NA	15	NA	27	NA	0	0	0	0	"0 + 0 part"	0	0.622	1	0	36.15	0	58	58	41	1	0	1791	807	0	621	NA	15	NA	27	NA	"evo_1048963.035"	NA	5332480	207062	30.5889	NA	"strain"	5555	"6"	0	0.00108905223835633	5.8245506781085	9.43619512195122e-07
