"Assembly"	"X..contigs.....1000.bp."	"X..contigs.....5000.bp."	"X..contigs.....10000.bp."	"X..contigs.....25000.bp."	"X..contigs.....50000.bp."	"Total.length.....1000.bp."	"Total.length.....5000.bp."	"Total.length.....10000.bp."	"Total.length.....25000.bp."	"Total.length.....50000.bp."	"X..contigs"	"Largest.contig"	"Total.length"	"Reference.length"	"GC...."	"Reference.GC...."	"N50"	"NG50"	"N75"	"NG75"	"L50"	"LG50"	"L75"	"LG75"	"X..misassemblies"	"X..misassembled.contigs"	"Misassembled.contigs.length"	"X..local.misassemblies"	"X..unaligned.contigs"	"Unaligned.length"	"Genome.fraction...."	"Duplication.ratio"	"X..N.s.per.100.kbp"	"X..mismatches.per.100.kbp"	"X..indels.per.100.kbp"	"X..genes"	"X..predicted.genes..unique."	"X..predicted.genes.....0.bp."	"X..predicted.genes.....300.bp."	"X..predicted.genes.....1500.bp."	"X..predicted.genes.....3000.bp."	"Largest.alignment"	"NA50"	"NGA50"	"NA75"	"NGA75"	"LA50"	"LGA50"	"LA75"	"LGA75"	"gid"	"label"	"refLength"	"refMapping"	"abundance"	"gc"	"group"	"refGenes"	"assemblerGroup"	"normalized.misassemblies.per.MB"	"normalized.mismatches.per.100.kbp"	"cov"	"genomeFractionNormalized"
"adoring_almeida_6 broken"	8	0	0	0	0	9733	0	0	0	0	37	1789	28510	3384405	47.31	46.7	808	NA	570	NA	13	NA	24	NA	1	1	1789	0	"0 + 0 part"	0	0.817	1.031	0	187.97	3.61	"23 + 80 part"	58	58	36	0	0	1472	762	0	554	NA	14	NA	25	NA	"evo_1286_AP.008"	NA	3384405	409851	8.617169	NA	"strain"	4610	"7"	35.0754121360926	0.00659312521922133	18.1649802550227	1.80402432432432e-06
"adoring_almeida_6 broken"	623	129	13	0	0	2276799	967593	182946	0	0	738	23846	2362473	3211060	46.63	46.7	4401	3180	2734	NA	175	288	344	NA	1	1	1789	0	"0 + 0 part"	0	68.551	1.073	0	118.39	0.32	"3609 + 1210 part"	3135	3159	2502	138	3	23846	4401	3180	2734	NA	175	288	344	NA	"evo_1286_AP.026"	NA	3211060	1469507	32.566115	NA	"strain"	3868	"7"	0.423285260826261	5.01127420292211e-05	68.6458832908759	0.000636753333468835
"adoring_almeida_6 broken"	80	12	3	0	0	232974	96046	36153	0	0	141	13320	276126	3098187	46.95	46.68	3114	NA	1346	NA	23	NA	58	NA	0	0	0	0	"0 + 1 part"	99	8.741	1.019	0	249.25	0.37	"367 + 295 part"	392	392	310	12	1	13320	3114	0	1346	NA	23	NA	58	NA	"evo_1286_AP.033"	NA	3098187	689246	15.83206	NA	"strain"	3491	"7"	0	0.000902667622751932	33.3701290464391	5.41880007092199e-05
"adoring_almeida_6 broken"	44	2	1	0	0	96578	20028	11404	0	0	78	11404	119907	3083256	47.14	46.67	2000	NA	1138	NA	17	NA	38	NA	0	0	0	0	"0 + 0 part"	0	3.799	1.024	0	225.39	0	"144 + 169 part"	177	177	135	4	0	11404	2000	0	1135	NA	17	NA	38	NA	"evo_1286_AP.037"	NA	3083256	501952	11.585382	NA	"strain"	3332	"7"	0	0.00187970677274888	24.4198989639524	1.85030782051282e-05
"angry_newton_2"	48	42	42	37	27	6448413	6437135	6437135	6347562	5972110	48	531442	6448413	6278004	66.52	66.49	321490	321490	138792	197123	8	8	15	14	26	17	3733691	0	"0 + 2 part"	313	93.456	1.099	0.02	0.14	0	"11113 + 97 part"	5439	5968	5453	854	79	496278	182333	182333	98448	103442	12	12	25	24	"1030752"	NA	6278004	4133072	46.858589	NA	"uniq"	5770	"8"	4.03199981142647	2.17107682153733e-08	98.7512591581656	0.0181958832
"angry_newton_2"	3	0	0	0	0	3753	0	0	0	0	91	1388	56596	4620491	61.81	62.12	605	NA	545	NA	40	NA	65	NA	0	0	0	0	"0 + 0 part"	0	1.224	1.001	5.3	15.92	0	"18 + 238 part"	123	123	81	0	0	1388	605	0	545	NA	40	NA	65	NA	"1030755"	NA	4620491	336727	5.194538	NA	"uniq"	4330	"8"	0	0.000281291964096403	10.9315330340434	1.64634725274725e-06
"angry_newton_2"	722	0	0	0	0	996437	0	0	0	0	2558	3416	2281575	4900391	41.27	41.31	916	NA	694	NA	874	NA	1590	NA	2	2	2260	0	"0 + 4 part"	250	46.285	1.006	2.72	10.1	0.26	"786 + 3454 part"	3763	3763	2758	35	0	3416	916	0	694	NA	874	NA	1591	NA	"1030836"	NA	4900391	579419	8.419112	NA	"uniq"	4395	"8"	0.876587445076318	4.42676659763541e-06	17.7359010740163	8.37490705629398e-05
"angry_newton_2"	1	0	0	0	0	1116	0	0	0	0	2	1116	1880	3289345	54.63	68.33	1116	NA	764	NA	1	NA	2	NA	0	0	0	0	"0 + 0 part"	0	0.057	1	0	0	0	"0 + 0 part"	NA	NA	NA	NA	NA	1116	1116	0	764	NA	1	NA	2	NA	"1030878"	NA	3289345	117951	2.550971	NA	"uniq"	3035	"8"	0	0	5.37877601771781	1.6245e-07
"angry_newton_2"	70	59	55	47	40	6798308	6771543	6745432	6623983	6364261	70	448682	6798308	7281938	52.95	53.04	219959	215892	106250	89503	12	13	23	27	36	24	2650205	1	"0 + 4 part"	1105	85.086	1.097	0.01	1.48	0.21	"7150 + 93 part"	5240	5708	5030	887	139	448359	156245	135490	73828	60146	14	15	29	35	"1035900"	NA	7281938	4418897	43.214399	NA	"uniq"	6459	"8"	5.29543527595396	2.1770122801144e-07	91.024470408839	0.0103423248514286
"angry_newton_2"	21	8	5	3	0	163006	135079	110661	85528	0	53	31528	185792	2199979	31.5	30.96	13076	NA	4324	NA	4	NA	9	NA	7	6	105509	1	"0 + 1 part"	83	8.417	1.004	34.99	570.82	3.78	"133 + 62 part"	239	239	189	18	2	28210	12057	0	3636	NA	6	NA	12	NA	"1035930"	NA	2199979	220904	7.163	NA	"strain"	1985	"8"	37.676541508784	0.00307236048914916	15.061780135174	0.000133671488679245
"angry_newton_2"	4	0	0	0	0	6221	0	0	0	0	144	2886	93035	4677460	40.68	40.62	613	NA	550	NA	60	NA	100	NA	0	0	0	1	"0 + 0 part"	0	1.98	1.004	4.3	55.06	2.16	"17 + 231 part"	179	179	120	0	0	2886	606	0	549	NA	60	NA	100	NA	"1036539"	NA	4677460	349514	5.31969	NA	"uniq"	4226	"8"	0	0.00059182028268931	11.208455016184	2.7225e-06
"angry_newton_2"	22	19	19	18	14	2797408	2791954	2791954	2780664	2641568	22	647795	2797408	2659575	46.84	46.82	219095	312738	102466	116759	4	3	8	7	6	6	562374	0	"0 + 2 part"	296	99.646	1.055	0	0	0	"5876 + 40 part"	2428	2580	2297	383	46	646600	198025	312667	102448	115566	4	3	8	7	"1036554"	NA	2659575	8168678	218.879025	NA	"uniq"	2448	"8"	2.14484265434288	0	460.713347057331	0.0451332968909091
"angry_newton_2"	1	0	0	0	0	1180	0	0	0	0	1	1180	1180	3184472	61.61	61.56	1180	NA	1180	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	0.037	1	0	0	0	"1 + 3 part"	1	1	1	0	0	1180	1180	0	1180	NA	1	NA	1	NA	"1036608"	NA	3184472	122192	2.745223	NA	"uniq"	2747	"8"	0	0	5.7556794344557	1.369e-07
"angry_newton_2"	3	0	0	0	0	3119	0	0	0	0	66	1055	41659	2638923	28.42	27.72	612	NA	545	NA	28	NA	46	NA	2	2	1286	0	"0 + 0 part"	0	1.579	1	0	2.4	0	"13 + 187 part"	92	92	61	0	0	1055	606	0	527	NA	28	NA	47	NA	"1036641"	NA	2638923	191369	5.189716	NA	"uniq"	2719	"8"	48.0088336253871	5.76106003504645e-05	10.8776762338272	3.77763787878788e-06
"angry_newton_2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036707"	NA	4060624	72323	1.273198	NA	"uniq"	3865	"8"	NA	NA	2.6716214059711	NA
"angry_newton_2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036728"	NA	2032530	37251	1.305463	NA	"uniq"	2087	"8"	NA	NA	2.749110714233	NA
"angry_newton_2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036743"	NA	5216281	73921	1.008581	NA	"uniq"	4588	"8"	NA	NA	2.12568111265478	NA
"angry_newton_2"	336	264	210	85	19	6064711	5870501	5484591	3438217	1203325	343	80839	6070328	6467702	54.91	54.95	29814	27136	16846	14714	71	78	140	159	17	17	343310	3	"0 + 4 part"	418	93.678	1.002	1.93	1.72	0.05	"6477 + 434 part"	5238	5249	4645	903	123	80839	29772	27050	16346	14472	72	79	142	162	"1036755"	NA	6467702	1342188	14.78588	NA	"uniq"	5273	"8"	2.80050764966901	2.83345479848865e-07	31.1282430761343	0.00255847454344023
"angry_newton_2"	0	0	0	0	0	0	0	0	0	0	1	636	636	2431652	61.32	51.45	636	NA	636	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	0.026	1	0	0	0	"0 + 2 part"	1	1	1	0	0	636	636	0	636	NA	1	NA	1	NA	"1048783"	NA	2431652	107568	3.161138	NA	"uniq"	2324	"8"	0	0	6.63548895976891	6.76e-08
"angry_newton_2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1048993"	NA	3845825	41609	0.770489	NA	"uniq"	3462	"8"	NA	NA	1.62288975707423	NA
"angry_newton_2"	21	20	19	18	17	3817208	3815053	3809141	3791433	3764118	21	636521	3817208	4107985	65.66	65.68	276509	276509	164236	152958	6	6	10	11	3	3	420061	1	"0 + 0 part"	0	92.268	1.007	0	0.11	0	"7408 + 61 part"	3760	3786	3403	473	39	636521	276509	276509	157215	152958	6	6	10	11	"1049005"	NA	4107985	1346963	23.325118	NA	"uniq"	4047	"8"	0.785914731395303	2.88168734844944e-08	49.1833465798926	0.0405399229714286
"angry_newton_2"	404	41	15	6	2	1345886	554363	370229	251457	107412	471	53857	1397774	3268305	35.69	35.77	3711	NA	2049	NA	75	NA	204	NA	12	10	117312	1	"0 + 0 part"	0	41.626	1.028	138.22	108.05	0.96	"1249 + 863 part"	1599	1605	1310	137	8	53555	3693	0	2039	NA	80	NA	212	NA	"1049056"	NA	3268305	1639674	35.774603	NA	"strain"	2832	"8"	8.58507884679497	7.73014807830164e-05	75.253411171846	0.000367881926963907
"angry_newton_2"	0	0	0	0	0	0	0	0	0	0	3	880	2142	3125442	64.94	68.22	719	NA	543	NA	2	NA	3	NA	0	0	0	0	"0 + 0 part"	0	0.069	1	0	0	0	"4 + 6 part"	4	4	4	0	0	880	719	0	543	NA	2	NA	3	NA	"1049089"	NA	3125442	150629	3.430328	NA	"uniq"	3018	"8"	0	0	7.22916950626503	1.587e-07
"angry_newton_2"	402	256	150	39	4	4372469	3965565	3198447	1460584	353812	433	154943	4395636	5192961	66.86	66.83	17299	14277	9219	5486	75	100	161	243	23	19	334493	1	"0 + 8 part"	3561	83.496	1.013	21.98	59.6	1.15	"5443 + 615 part"	4637	4666	3981	527	34	154943	16465	13498	8598	5354	79	106	171	257	"1052944"	NA	5192961	257982	3.538053	NA	"strain"	5133	"8"	5.2324623785955	1.35589025114909e-05	7.4518757217703	0.00161006513071594
"angry_newton_2"	229	32	14	7	0	888240	459167	341688	235023	0	344	44436	970161	4767709	64.82	67.04	4308	NA	2065	NA	38	NA	117	NA	13	11	144111	1	"0 + 4 part"	50359	18.747	1.03	11.65	261.36	6.71	"854 + 481 part"	1225	1226	907	84	5	43787	3541	0	1557	NA	58	NA	161	NA	"1052947"	NA	4767709	753707	11.249167	NA	"strain"	4635	"8"	13.3998377588874	0.000269398584358679	23.712867123392	0.000102165700290698
"angry_newton_2"	36	29	21	8	0	552710	529721	467709	248954	0	37	44436	553235	5190212	66.19	66.83	22088	NA	14629	NA	10	NA	17	NA	15	12	241161	0	"0 + 2 part"	352	10.619	1.005	16.63	32.66	0.73	"763 + 79 part"	625	627	503	67	1	35189	17473	0	8568	NA	12	NA	23	NA	"1053058"	NA	5190212	1025896	14.076328	NA	"strain"	5136	"8"	27.1132520538288	5.903458747187e-05	29.6489623159902	0.0003047653
"angry_newton_2"	31	26	22	20	19	7751138	7735639	7707287	7663014	7634091	35	1299682	7753598	7278430	65.84	65.87	574582	574582	424668	434539	5	5	9	8	18	12	3291752	18	"0 + 3 part"	120	99.627	1.07	0.01	1.03	0.18	"9278 + 29 part"	6347	6771	6252	1280	161	1299682	430581	430581	221216	342019	6	6	12	10	"1139_AG"	NA	7278430	6047605	59.191601	NA	"uniq"	6259	"8"	2.32150286873268	1.32841553044148e-07	124.634124392211	0.0283586832257143
"angry_newton_2"	24	21	21	19	17	3507999	3503929	3503929	3467359	3407586	24	768337	3507999	3480877	73.23	73.29	236243	236243	137473	137473	4	4	9	9	14	10	1074892	9	"0 + 0 part"	0	99.421	1.014	0.09	2.05	0.06	"6041 + 42 part"	3216	3262	2986	455	48	766457	236243	236243	133499	133499	4	4	10	10	"1220_AD"	NA	3480877	5653969	115.793319	NA	"uniq"	3248	"8"	3.99087913080933	5.84378729868509e-07	243.644159216198	0.0411855635041667
"angry_newton_2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1220_AJ"	NA	3571513	17327	0.345398	NA	"uniq"	3167	"8"	NA	NA	0.727716796774924	NA
"angry_newton_2"	869	0	0	0	0	1248133	0	0	0	0	2494	4439	2405558	4566645	68.96	68.92	1024	549	746	NA	825	2261	1514	NA	0	0	0	1	"0 + 0 part"	0	52.381	1.006	3.12	3.64	0.04	"1048 + 3925 part"	4175	4175	3012	42	0	4439	1024	548	746	NA	825	2261	1514	NA	"1285_BH"	NA	4566645	557585	8.683486	NA	"uniq"	4199	"8"	0	1.51316243466173e-06	18.3149226620418	0.000110014801964715
"angry_newton_2"	8	3	1	0	0	46186	31285	16556	0	0	10	16556	47458	2975898	46.71	46.71	8787	NA	4992	NA	2	NA	4	NA	1	1	16556	1	"0 + 1 part"	37	1.593	1.002	94.82	655.88	2.11	"38 + 18 part"	54	54	47	2	0	15873	8787	0	2884	NA	2	NA	5	NA	"1286_AP"	NA	2975898	120657	2.885229	NA	"strain"	3061	"8"	21.0712630115049	0.0138202199839858	6.08171046185051	2.537649e-05
"angry_newton_2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1365_A"	NA	7207331	98969	0.977768	NA	"uniq"	6224	"8"	NA	NA	2.05975693359997	NA
"angry_newton_2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"evo_1035930.011"	NA	2264253	113983	3.589188	NA	"strain"	3488	"8"	NA	NA	7.55103338717007	NA
"angry_newton_2"	178	108	62	18	2	1859467	1665770	1313800	642446	131010	185	71419	1864167	2413510	30.91	30.86	17514	11709	9314	2432	33	53	71	150	17	15	302581	1	"0 + 4 part"	407	75.979	1.017	15.23	50.93	0.44	"3195 + 264 part"	2268	2296	1755	187	12	60997	16281	11213	8823	2232	36	58	77	160	"evo_1035930.029"	NA	2413510	2005302	59.246538	NA	"strain"	2914	"8"	9.11935465009305	2.73205136664258e-05	124.629813010926	0.00312043699513514
"angry_newton_2"	21	7	5	3	0	169649	140377	124643	91913	0	27	37351	174544	2296439	30.88	30.92	25506	NA	8681	NA	3	NA	6	NA	5	3	91913	0	"0 + 0 part"	0	7.601	1.002	89.95	298.5	1.72	"417 + 103 part"	225	225	172	17	1	28612	16469	0	7053	NA	4	NA	9	NA	"evo_1035930.032"	NA	2296439	660938	20.521649	NA	"strain"	2617	"8"	28.6460720506004	0.00171017050142085	43.1714929070618	0.000213982225925926
"angry_newton_2"	429	64	7	0	0	1295116	467310	88355	0	0	506	17685	1353463	3363445	35.82	35.83	3524	NA	2080	NA	115	NA	240	NA	3	3	28299	1	"0 + 0 part"	0	39.625	1.016	111.42	197.94	1.88	"2321 + 1092 part"	2073	2074	1408	65	0	17685	3524	0	2073	NA	115	NA	241	NA	"evo_1049056.011"	NA	3363445	3162133	67.093626	NA	"strain"	4926	"8"	2.21653639589704	0.000146247071401287	141.022062201106	0.000310304471343874
"angry_newton_2"	69	10	2	0	0	214487	78434	26068	0	0	108	15217	239801	3524378	35.27	35.79	4013	NA	1685	NA	20	NA	44	NA	1	1	4585	0	"0 + 1 part"	12	6.785	1.005	196.83	311.11	2.93	"347 + 234 part"	376	376	238	15	0	15217	3494	0	1685	NA	21	NA	44	NA	"evo_1049056.013"	NA	3524378	670459	13.573682	NA	"strain"	5073	"8"	4.1701243948107	0.00129736740046956	28.5352053610595	4.26261342592593e-05
"angry_newton_2"	79	17	3	0	0	294982	139558	50352	0	0	87	20582	301284	3374338	36.18	35.84	4336	NA	2647	NA	20	NA	41	NA	1	1	4259	2	"0 + 1 part"	239	8.916	1.001	287.1	455.36	3.66	"469 + 186 part"	408	408	316	22	0	20582	4336	0	2645	NA	20	NA	42	NA	"evo_1049056.015"	NA	3374338	1602347	33.889343	NA	"strain"	4744	"8"	3.31912746777127	0.00151139788372433	71.2293937358972	9.13736275862069e-05
"angry_newton_2"	15	4	1	0	0	66221	34099	11397	0	0	15	11397	66221	3382970	37.26	35.84	6390	NA	4337	NA	4	NA	8	NA	0	0	0	2	"0 + 0 part"	0	1.955	1.001	539.1	793.87	9.07	"61 + 24 part"	85	85	64	5	0	11310	6390	0	4337	NA	4	NA	8	NA	"evo_1049056.031"	NA	3382970	149277	3.146084	NA	"strain"	3750	"8"	0	0.0119881910572175	6.6189029166679	2.54801666666667e-05
"angry_newton_2"	42	5	1	0	0	100972	40415	10038	0	0	84	10038	132891	3264668	35.13	35.82	1760	NA	1052	NA	16	NA	41	NA	7	6	43254	0	"0 + 0 part"	0	3.913	1.044	95.57	217.64	5.48	"120 + 204 part"	183	187	144	9	0	6337	1581	0	986	NA	21	NA	47	NA	"evo_1049056.039"	NA	3264668	21546	0.470507	NA	"strain"	3021	"8"	52.674748478076	0.00163773317982407	0.989962838487711	1.82280583333333e-05
"angry_newton_2"	4	1	0	0	0	10147	5697	0	0	0	50	5697	38244	3384405	47.65	46.7	650	NA	548	NA	16	NA	32	NA	1	1	5697	0	"0 + 0 part"	0	1.13	1.002	0	232.72	0	"33 + 86 part"	74	74	48	0	0	3756	650	0	548	NA	17	NA	33	NA	"evo_1286_AP.008"	NA	3384405	409851	8.617169	NA	"strain"	4610	"8"	26.1478924798661	0.00608513753791444	18.1649802550227	2.5538e-06
"angry_newton_2"	407	145	49	1	0	2078580	1359362	691926	26146	0	446	26146	2108636	3211060	46.65	46.7	7096	3897	3994	NA	93	201	195	NA	3	3	26642	0	"0 + 0 part"	0	65.389	1.005	28.69	147.74	0.19	"3576 + 918 part"	2694	2694	2186	140	5	26146	7096	3815	3974	NA	93	202	196	NA	"evo_1286_AP.026"	NA	3211060	1469507	32.566115	NA	"strain"	3868	"8"	1.42272065923184	7.00642500649709e-05	68.6458832908759	0.000958681910538116
"angry_newton_2"	79	16	6	2	0	356514	208391	143583	71228	0	93	36779	367443	3098187	46.99	46.68	6034	NA	2813	NA	12	NA	34	NA	0	0	0	0	"0 + 0 part"	0	11.859	1	34.29	307	2.18	"569 + 227 part"	468	468	382	25	1	36779	6034	0	2813	NA	12	NA	34	NA	"evo_1286_AP.033"	NA	3098187	689246	15.83206	NA	"strain"	3491	"8"	0	0.000835503737994737	33.3701290464391	0.000151221377419355
"angry_newton_2"	18	6	2	0	0	77978	45976	23195	0	0	25	12106	82999	3083256	47.11	46.67	5043	NA	3508	NA	6	NA	11	NA	0	0	0	0	"0 + 0 part"	0	2.688	1.002	18.07	218.41	0	"132 + 56 part"	113	113	86	4	1	12106	5043	0	3508	NA	6	NA	11	NA	"evo_1286_AP.037"	NA	3083256	501952	11.585382	NA	"strain"	3332	"8"	0	0.00263147748768057	24.4198989639524	2.8901376e-05
"dreamy_yonath_2"	0	0	0	0	0	0	0	0	0	0	1	632	632	6278004	67.72	66.49	632	NA	632	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	0.01	1	0	316.46	0	"0 + 1 part"	1	1	1	0	0	632	632	0	632	NA	1	NA	1	NA	"1030752"	NA	6278004	4133072	46.858589	NA	"uniq"	5770	"9"	0	0.500727848101266	98.7512591581656	1e-08
"dreamy_yonath_2"	12	0	0	0	0	13998	0	0	0	0	385	1778	252223	4620491	61.73	62.12	630	NA	564	NA	160	NA	266	NA	0	0	0	0	"0 + 8 part"	233	5.45	1.001	0	480.5	0.4	"97 + 1028 part"	569	569	346	0	0	1778	629	0	564	NA	161	NA	267	NA	"1030755"	NA	4620491	336727	5.194538	NA	"uniq"	4330	"9"	0	0.00190506020466016	10.9315330340434	7.71493506493506e-06
"dreamy_yonath_2"	0	0	0	0	0	0	0	0	0	0	20	822	11322	4900391	41.4	41.31	547	NA	525	NA	10	NA	15	NA	0	0	0	0	"0 + 1 part"	54	0.23	1	0	2094.43	0	"1 + 33 part"	26	26	17	0	0	822	531	0	516	NA	10	NA	15	NA	"1030836"	NA	4900391	579419	8.419112	NA	"uniq"	4395	"9"	0	0.184987634693517	17.7359010740163	2.645e-07
"dreamy_yonath_2"	21	0	0	0	0	26112	0	0	0	0	199	2376	143526	3289345	68.14	68.33	717	NA	590	NA	77	NA	133	NA	0	0	0	0	"0 + 6 part"	168	4.356	1.001	0	422.27	0	"55 + 438 part"	303	303	202	1	0	2376	717	0	590	NA	77	NA	133	NA	"1030878"	NA	3289345	117951	2.550971	NA	"uniq"	3035	"9"	0	0.00294211501748812	5.37877601771781	9.5350432160804e-06
"dreamy_yonath_2"	0	0	0	0	0	0	0	0	0	0	1	531	531	7281938	57.06	53.04	531	NA	531	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	0.007	1	0	0	0	"0 + 1 part"	2	2	1	0	0	531	531	0	531	NA	1	NA	1	NA	"1035900"	NA	7281938	4418897	43.214399	NA	"uniq"	6459	"9"	0	0	91.024470408839	4.9e-09
"dreamy_yonath_2"	0	0	0	0	0	0	0	0	0	0	1	541	541	2199979	28.28	30.96	541	NA	541	NA	1	NA	1	NA	0	0	0	0	"0 + 1 part"	87	0.021	1	0	881.06	0	"0 + 1 part"	2	2	0	0	0	454	454	0	454	NA	1	NA	1	NA	"1035930"	NA	2199979	220904	7.163	NA	"strain"	1985	"9"	0	1.62857670979667	15.061780135174	4.41e-08
"dreamy_yonath_2"	13	0	0	0	0	15951	0	0	0	0	376	1854	242230	4677460	40.7	40.62	623	NA	548	NA	156	NA	261	NA	0	0	0	0	"0 + 7 part"	139	5.174	1	0	597.53	0.83	"47 + 619 part"	499	499	334	1	0	1854	622	0	548	NA	157	NA	261	NA	"1036539"	NA	4677460	349514	5.31969	NA	"uniq"	4226	"9"	0	0.00246678776369566	11.208455016184	7.11975425531915e-06
"dreamy_yonath_2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036554"	NA	2659575	8168678	218.879025	NA	"uniq"	2448	"9"	NA	NA	460.713347057331	NA
"dreamy_yonath_2"	32	0	0	0	0	40578	0	0	0	0	198	2154	151634	3184472	60.86	61.56	742	NA	614	NA	74	NA	130	NA	0	0	0	0	"0 + 4 part"	87	4.75	1.002	0	368.91	0	"65 + 479 part"	289	289	207	0	0	2154	742	0	612	NA	74	NA	130	NA	"1036608"	NA	3184472	122192	2.745223	NA	"uniq"	2747	"9"	0	0.00243289763509503	5.7556794344557	1.1395202020202e-05
"dreamy_yonath_2"	11	0	0	0	0	12958	0	0	0	0	284	1438	185968	2638923	27.79	27.72	634	NA	555	NA	117	NA	196	NA	1	1	754	0	"0 + 7 part"	168	7.037	1.001	0	484.66	0	"81 + 768 part"	391	391	253	0	0	1438	632	0	551	NA	117	NA	196	NA	"1036641"	NA	2638923	191369	5.189716	NA	"uniq"	2719	"9"	5.37726920760561	0.00260614729415813	10.8776762338272	1.74363975352113e-05
"dreamy_yonath_2"	2	0	0	0	0	2139	0	0	0	0	140	1088	84752	4060624	30.93	30.58	583	NA	536	NA	61	NA	100	NA	0	0	0	0	"0 + 2 part"	54	2.086	1	0	737.99	0	"26 + 360 part"	181	181	118	0	0	1088	583	0	536	NA	61	NA	100	NA	"1036707"	NA	4060624	72323	1.273198	NA	"uniq"	3865	"9"	0	0.00870764111761374	2.6716214059711	3.10814e-06
"dreamy_yonath_2"	1	0	0	0	0	1293	0	0	0	0	87	1293	53867	2032530	33.46	33.36	581	NA	545	NA	38	NA	62	NA	0	0	0	0	"0 + 1 part"	27	2.649	1	0	668.7	1.86	"11 + 180 part"	123	123	75	0	0	1293	581	0	545	NA	38	NA	62	NA	"1036728"	NA	2032530	37251	1.305463	NA	"uniq"	2087	"9"	0	0.0124139083297752	2.749110714233	8.06574827586207e-06
"dreamy_yonath_2"	0	0	0	0	0	0	0	0	0	0	79	977	46624	5216281	34.98	34.94	564	NA	529	NA	36	NA	57	NA	0	0	0	0	"0 + 1 part"	20	0.893	1	0	716.86	0	"5 + 209 part"	99	99	63	0	0	977	564	0	529	NA	36	NA	57	NA	"1036743"	NA	5216281	73921	1.008581	NA	"uniq"	4588	"9"	0	0.0153753431708991	2.12568111265478	1.00942911392405e-06
"dreamy_yonath_2"	1	0	0	0	0	1099	0	0	0	0	159	1099	95061	6467702	54.86	54.95	575	NA	536	NA	71	NA	114	NA	0	0	0	0	"0 + 4 part"	66	1.468	1	0	1521.42	0	"13 + 267 part"	217	217	139	0	0	1099	574	0	536	NA	71	NA	114	NA	"1036755"	NA	6467702	1342188	14.78588	NA	"uniq"	5273	"9"	0	0.016004670685139	31.1282430761343	1.35536100628931e-06
"dreamy_yonath_2"	72	0	0	0	0	96982	0	0	0	0	387	2915	309572	2431652	51.37	51.45	793	NA	622	NA	138	NA	248	NA	0	0	0	0	"0 + 3 part"	75	12.7	1.002	0	305.04	0	"137 + 666 part"	519	519	366	3	0	2915	793	0	621	NA	138	NA	248	NA	"1048783"	NA	2431652	107568	3.161138	NA	"uniq"	2324	"9"	0	0.000985360433114106	6.63548895976891	4.16770025839793e-05
