"Assembly"	"X..contigs.....1000.bp."	"X..contigs.....5000.bp."	"X..contigs.....10000.bp."	"X..contigs.....25000.bp."	"X..contigs.....50000.bp."	"Total.length.....1000.bp."	"Total.length.....5000.bp."	"Total.length.....10000.bp."	"Total.length.....25000.bp."	"Total.length.....50000.bp."	"X..contigs"	"Largest.contig"	"Total.length"	"Reference.length"	"GC...."	"Reference.GC...."	"N50"	"NG50"	"N75"	"NG75"	"L50"	"LG50"	"L75"	"LG75"	"X..misassemblies"	"X..misassembled.contigs"	"Misassembled.contigs.length"	"X..local.misassemblies"	"X..unaligned.contigs"	"Unaligned.length"	"Genome.fraction...."	"Duplication.ratio"	"X..N.s.per.100.kbp"	"X..mismatches.per.100.kbp"	"X..indels.per.100.kbp"	"X..predicted.genes..unique."	"X..predicted.genes.....0.bp."	"X..predicted.genes.....300.bp."	"X..predicted.genes.....1500.bp."	"X..predicted.genes.....3000.bp."	"Largest.alignment"	"NA50"	"NGA50"	"NA75"	"NGA75"	"LA50"	"LGA50"	"LA75"	"LGA75"	"gid"	"refLength"	"refMapping"	"group"	"assemblerGroup"	"assemblerRealName"	"cov"
"goofy_tesla_1"	139	86	66	49	26	4572780	4442279	4305670	4026660	3251065	169	345451	4593343	4620715	60.9	60.87	88386	"88386"	37312	"37312"	12	"12"	31	"31"	11	11	162075	13	"0 + 6 part"	4664	98.638	1.007	668.31	1.25	0.55	"4544"	"4544"	"3949"	"550"	"44"	345451	"88386"	88386	"37312"	"36610"	"12"	"12"	"31"	"32"	"1220_CF"	4620715	1863645	"uniq"	"7"	"Meraga k33-k63"	60.4985916681726
"goofy_tesla_1"	132	42	39	37	32	7403385	7269019	7249542	7207018	7012734	187	705397	7443542	7282860	67.32	67.31	249760	"255512"	164350	"182094"	10	"9"	18	"17"	3	3	333306	70	"0 + 3 part"	3350	99.658	1.025	2266.62	0.63	1.34	"6948"	"6948"	"6207"	"812"	"101"	687731	"243422"	243422	"147504"	"158455"	"10"	"10"	"20"	"19"	"1220_E"	7282860	839211	"uniq"	"7"	"Meraga k33-k63"	17.2846450432934
"goofy_tesla_1"	37	28	26	22	19	3618827	3599342	3583143	3521916	3405670	55	470509	3630967	3637840	69.95	69.92	294223	"294223"	131695	"131695"	5	"5"	10	"10"	2	2	76663	5	"0 + 3 part"	6065	99.534	1.001	208.98	0.69	0.17	"3458"	"3458"	"3173"	"479"	"49"	470408	"294223"	294223	"131162"	"131162"	"5"	"5"	"10"	"10"	"1220_X"	3637840	1483470	"uniq"	"7"	"Meraga k33-k63"	61.1683031689134
"goofy_tesla_1"	3	1	1	0	0	19880	17491	17491	0	0	4	17491	20402	3462151	70.66	71.78	17491	NA	17491	NA	1	NA	1	NA	0	0	0	0	"0 + 1 part"	13112	0.211	1	64317.22	0	0	"9"	"9"	"7"	"0"	"0"	2101	"-"	0	"-"	NA	"-"	NA	"-"	NA	"1285_AC"	3462151	470759	"strain"	"7"	"Meraga k33-k63"	20.3959474904474
"goofy_tesla_1"	389	199	141	71	24	5605749	5165341	4757025	3567695	1820515	390	145393	5606280	5721797	64.09	64.09	37560	"36289"	17963	"17157"	47	"49"	101	"106"	0	0	0	4	"0 + 13 part"	65863	95.273	1.016	2601.81	0	0.9	"5336"	"5336"	"4813"	"621"	"59"	138636	"36804"	35021	"17157"	"15593"	"48"	"50"	"104"	"110"	"1285_AD"	5721797	9256608	"uniq"	"7"	"Meraga k33-k63"	242.666980321043
"goofy_tesla_1"	18	0	0	0	0	20810	0	0	0	0	696	1770	444024	4742537	72.7	72.31	619	NA	547	NA	293	NA	484	NA	0	0	0	0	"0 + 6 part"	447	9.342	1.001	0	721.55	1.81	"967"	"967"	"638"	"1"	"0"	1770	"619"	0	"547"	NA	"293"	NA	"484"	NA	"1285_AK"	4742537	70338	"uniq"	"7"	"Meraga k33-k63"	2.22469534765886
"goofy_tesla_1"	180	0	0	0	0	222041	0	0	0	0	1545	2607	1134767	3353784	38.4	38.33	725	NA	598	NA	591	NA	1025	NA	1	1	894	2	"0 + 1 part"	26	33.755	1.002	0	432.83	0	"2210"	"2210"	"1497"	"1"	"0"	2607	"723"	0	"598"	NA	"591"	NA	"1026"	NA	"1285_BD"	3353784	61736	"uniq"	"7"	"Meraga k33-k63"	2.7611796108515
"goofy_tesla_1"	480	216	126	49	12	4537164	4059393	3439118	2174086	935431	653	142533	4657087	4166651	71.92	71.77	24194	"26167"	9362	"13805"	56	"46"	132	"100"	1	1	37790	108	"0 + 47 part"	200871	95.028	1.125	14293.25	7.96	3.64	"4412"	"4412"	"3782"	"425"	"42"	137621	"17631"	21334	"2192"	"5980"	"67"	"54"	"242"	"140"	"1285_BF"	4166651	1110447	"uniq"	"7"	"Meraga k33-k63"	39.9762423106711
"goofy_tesla_1"	85	53	17	4	1	613417	568900	334743	155859	57259	131	57259	643422	3571516	69.96	71.75	10622	NA	6222	NA	16	NA	39	NA	0	0	0	8	"0 + 38 part"	205845	11.24	1.09	37515.04	9.72	1.99	"568"	"568"	"401"	"31"	"3"	57259	"1187"	0	"-"	NA	"62"	NA	"-"	NA	"1285_BO"	3571516	590576	"strain"	"7"	"Meraga k33-k63"	24.8035848082439
"goofy_tesla_1"	640	391	204	25	2	5038401	4691382	3503199	871220	119522	1441	60041	5585099	2940342	47.99	48.24	11840	"21043"	6182	"15828"	140	"52"	306	"95"	0	0	0	35	"0 + 367 part"	3299782	71.715	1.084	60830.56	40.83	2.8	"3731"	"3731"	"2635"	"68"	"6"	35480	"-"	805	"-"	NA	"-"	"991"	"-"	NA	"1285_BV"	2940342	108308	"strain"	"7"	"Meraga k33-k63"	5.52527563120208
"goofy_tesla_1"	1477	354	86	2	0	5285456	2806818	1086537	54148	0	1912	27202	5611718	3926430	70.59	70.54	5023	"6276"	2342	"4627"	354	"210"	777	"383"	5	5	7752	3	"0 + 272 part"	1673907	97.118	1.033	29670.74	20.87	0.58	"5244"	"5244"	"4110"	"239"	"17"	13919	"1360"	2381	"-"	"1254"	"961"	"496"	"-"	"1068"	"1285_CF"	3926430	220405	"uniq"	"7"	"Meraga k33-k63"	8.42005333088836
"goofy_tesla_1"	16	11	11	11	9	3727338	3720457	3720457	3720457	3645287	17	761998	3728030	3733197	67.04	67.02	510504	"510504"	284248	"284248"	4	"4"	6	"6"	0	0	0	6	"0 + 0 part"	0	99.797	1.001	46.81	0.13	0.11	"3509"	"3509"	"3078"	"563"	"54"	761016	"509740"	509740	"284248"	"284248"	"4"	"4"	"6"	"6"	"1285_CG"	3733197	876331	"uniq"	"7"	"Meraga k33-k63"	35.2110135093326
"goofy_tesla_1"	869	323	85	4	0	3794972	2781608	1222644	112707	0	1128	31953	3961429	3461088	71.52	71.78	6495	"6805"	3199	"5851"	191	"153"	372	"291"	1	1	1598	19	"0 + 267 part"	1723471	61.796	1.046	45756.97	5.75	2.29	"3234"	"3234"	"2427"	"118"	"9"	30760	"603"	995	"-"	NA	"1126"	"796"	"-"	NA	"1285_CK"	3461088	973385	"strain"	"7"	"Meraga k33-k63"	42.1855064072338
"goofy_tesla_1"	1919	588	295	21	2	9069098	6500117	4650609	738290	126001	2584	68769	9562760	4780472	37.75	37.78	7283	"16419"	2988	"11442"	310	"108"	771	"197"	1	1	1123	11	"0 + 564 part"	4744380	95.318	1.058	49625.5	16.2	0.48	"6752"	"6752"	"5178"	"255"	"9"	7711	"351"	1506	"-"	"1011"	"3626"	"989"	"-"	"1968"	"1286_AF"	4780472	302487	"uniq"	"7"	"Meraga k33-k63"	9.49133265501817
"goofy_tesla_1"	898	229	81	9	0	3871066	2326302	1312823	321470	0	908	49576	3877509	3908067	70.05	69.92	6513	"6490"	3120	"3062"	163	"165"	377	"384"	0	0	0	16	"0 + 32 part"	207253	89.162	1.053	9572.92	0.14	1.35	"4051"	"4051"	"3389"	"308"	"15"	43248	"4629"	4551	"2106"	"2050"	"211"	"214"	"523"	"534"	"1286_AO"	3908067	252081	"strain"	"7"	"Meraga k33-k63"	9.67540986375106
"goofy_tesla_1"	204	45	19	1	0	708459	419739	256291	26391	0	380	26391	825219	3028624	45.62	48.24	5639	NA	1440	NA	44	NA	130	NA	1	1	2343	0	"0 + 41 part"	294544	17.113	1.024	35449.26	224.01	3.67	"807"	"807"	"600"	"28"	"2"	7089	"797"	0	"-"	NA	"254"	NA	"-"	NA	"1286_BD"	3028624	186531	"strain"	"7"	"Meraga k33-k63"	9.2384033145085
"goofy_tesla_1"	3	2	1	1	0	36535	35324	29344	29344	0	3	29344	36535	2936596	51.25	48.26	29344	NA	29344	NA	1	NA	1	NA	0	0	0	3	"0 + 1 part"	4249	0.74	1.486	40687.01	4.6	13.81	"16"	"16"	"13"	"2"	"1"	18799	"18799"	0	"-"	NA	"1"	NA	"-"	NA	"1286_BU"	2936596	262395	"strain"	"7"	"Meraga k33-k63"	13.403018324618
"goofy_tesla_1"	57	40	36	31	24	4326527	4290323	4265861	4186804	3893987	75	474914	4338854	4363027	68.19	68.17	176398	"176398"	105064	"100509"	9	"9"	16	"17"	2	2	31887	0	"0 + 2 part"	452	99.197	1.002	167.58	1.04	0.25	"4132"	"4132"	"3730"	"543"	"52"	473828	"176398"	176398	"100509"	"100509"	"9"	"9"	"17"	"17"	"1286_BV"	4363027	2379803	"uniq"	"7"	"Meraga k33-k63"	81.8171535495884
"goofy_tesla_1"	534	387	167	13	1	4327014	4102763	2658620	449759	54259	1059	54259	4669471	3316156	46.74	46.71	11484	"13024"	6420	"11127"	138	"82"	288	"151"	0	0	0	8	"0 + 374 part"	3052318	46.677	1.045	66173.19	1.1	0.65	"2691"	"2691"	"1916"	"33"	"1"	47380	"-"	0	"-"	NA	"-"	NA	"-"	NA	"1286_G"	3316156	992544	"strain"	"7"	"Meraga k33-k63"	44.8958372284054
"goofy_tesla_1"	7	3	2	0	0	53566	43571	35617	0	0	7	22688	53566	3842457	69.08	69.89	12929	NA	7954	NA	2	NA	3	NA	0	0	0	0	"0 + 1 part"	25	1.393	1	0	0	0	"55"	"55"	"45"	"8"	"0"	22688	"12929"	0	"7954"	NA	"2"	NA	"3"	NA	"1286_Y"	3842457	9040905	"strain"	"7"	"Meraga k33-k63"	352.93452861021
"goofy_tesla_1"	6	6	4	4	4	292325	292325	275549	275549	275549	10	103551	295103	9212281	71.13	71.52	61176	NA	57456	NA	2	NA	3	NA	1	1	861	3	"0 + 1 part"	149	3.187	1.005	403.93	0	0.68	"247"	"247"	"215"	"29"	"6"	103551	"59984"	0	"53366"	NA	"2"	NA	"4"	NA	"1287_BC"	9212281	345778	"strain"	"7"	"Meraga k33-k63"	5.63016911880999
"goofy_tesla_1"	667	327	125	8	0	3712180	3200071	1887335	217060	0	1470	28319	4269751	4294604	70.11	70.71	7012	"6936"	4968	"4252"	155	"157"	328	"332"	1	1	5538	44	"0 + 281 part"	1965492	49.765	1.078	48194.78	156.79	7.25	"3580"	"3580"	"2591"	"83"	"1"	21258	"439"	369	"-"	NA	"1773"	"1804"	"-"	NA	"1287_BD"	4294604	378056	"strain"	"7"	"Meraga k33-k63"	13.2045702001861
"goofy_tesla_1"	284	75	56	45	32	5169692	4861298	4739601	4559186	4086417	395	403208	5249314	4753721	38.36	38.38	99888	"115805"	54362	"69645"	13	"11"	30	"24"	2	2	453969	160	"0 + 12 part"	71538	98.694	1.104	9934.21	2.37	3.79	"4545"	"4545"	"3932"	"639"	"90"	347855	"90398"	93522	"32626"	"50473"	"16"	"14"	"39"	"30"	"1287_BN"	4753721	496869	"uniq"	"7"	"Meraga k33-k63"	15.6783181007047
"goofy_tesla_1"	86	51	41	35	25	5358567	5285224	5210732	5128119	4770373	113	582296	5377308	5420896	53.27	53.25	196144	"196144"	114102	"114102"	8	"8"	17	"17"	7	6	160778	15	"0 + 5 part"	11515	98.669	1.004	458.56	1.57	0.45	"4888"	"4888"	"4363"	"694"	"66"	582201	"196144"	196144	"110659"	"108172"	"8"	"8"	"17"	"18"	"1287_BO"	5420896	1697145	"uniq"	"7"	"Meraga k33-k63"	46.9611942380005
"goofy_tesla_1"	211	109	37	4	0	1239013	1069432	590851	134323	0	283	46805	1283765	4486924	70.66	72.29	7477	NA	6076	NA	43	NA	91	NA	0	0	0	15	"0 + 88 part"	657855	12.649	1.103	55589.77	68.19	4.05	"784"	"784"	"605"	"40"	"3"	38051	"-"	0	"-"	NA	"-"	NA	"-"	NA	"1287_N"	4486924	532480	"strain"	"7"	"Meraga k33-k63"	17.8010592557396
"goofy_tesla_1"	165	40	37	31	24	4377426	4195244	4169654	4054751	3800898	233	323789	4426947	4208257	69.06	69.04	181813	"181813"	96114	"96659"	9	"9"	17	"16"	6	5	362737	80	"0 + 1 part"	5446	99.237	1.059	5088.7	0.5	2.8	"4380"	"4380"	"3889"	"518"	"38"	303178	"155027"	155027	"65539"	"87864"	"10"	"10"	"20"	"18"	"1287_W"	4208257	464052	"uniq"	"7"	"Meraga k33-k63"	16.5407673533247
"goofy_tesla_1"	11	11	2	0	0	88367	88367	25802	0	0	15	14130	90683	2419670	50.55	49.08	7023	NA	6955	NA	5	NA	8	NA	0	0	0	0	"0 + 11 part"	75071	0.645	1	80982.1	807.07	0	"35"	"35"	"19"	"0"	"0"	1700	"-"	0	"-"	NA	"-"	NA	"-"	NA	"evo_1030728.001"	2419670	78360	"strain"	"7"	"Meraga k33-k63"	4.85768720528006
"goofy_tesla_1"	67	62	18	0	0	542317	537005	240928	0	0	76	20580	547385	2474376	49.23	49.05	7370	NA	6595	NA	23	NA	42	NA	0	0	0	0	"0 + 62 part"	448692	3.989	1	81424.41	52.68	1.01	"229"	"229"	"118"	"0"	"0"	1672	"-"	0	"-"	NA	"-"	NA	"-"	NA	"evo_1030728.009"	2474376	378932	"strain"	"7"	"Meraga k33-k63"	22.9713673265502
"goofy_tesla_1"	37	33	8	0	0	285062	280291	109209	0	0	43	19889	289227	2510636	48.57	49.04	7370	NA	6854	NA	13	NA	23	NA	0	0	0	0	"0 + 33 part"	236337	2.1	1.003	81213.03	75.87	5.69	"136"	"136"	"61"	"1"	"0"	1797	"-"	0	"-"	NA	"-"	NA	"-"	NA	"evo_1030728.011"	2510636	460761	"strain"	"7"	"Meraga k33-k63"	27.5285425684966
"goofy_tesla_1"	16	8	1	0	0	65007	55025	10049	0	0	18	10049	66020	2457272	49.12	49.15	6591	NA	5707	NA	5	NA	8	NA	0	0	0	0	"0 + 8 part"	42489	0.954	1.004	64566.8	243.13	12.8	"44"	"44"	"25"	"0"	"0"	1613	"-"	0	"-"	NA	"-"	NA	"-"	NA	"evo_1030728.035"	2457272	450091	"strain"	"7"	"Meraga k33-k63"	27.4750414280552
"goofy_tesla_1"	85	64	13	0	0	518160	489680	156301	0	0	103	13110	528685	2458674	49.7	49.13	6820	NA	6189	NA	29	NA	49	NA	2	2	1573	2	"0 + 63 part"	392854	5.382	1.027	74519.8	64.99	6.05	"295"	"295"	"173"	"0"	"0"	3197	"-"	0	"-"	NA	"-"	NA	"-"	NA	"evo_1030728.038"	2458674	242075	"strain"	"7"	"Meraga k33-k63"	14.7686313842339
"goofy_tesla_1"	51	36	10	0	0	326764	309150	136576	0	0	66	19370	335364	3117344	33.71	33.42	7295	NA	6321	NA	14	NA	27	NA	1	1	681	0	"0 + 36 part"	242052	2.984	1.003	72250.15	55.91	6.45	"195"	"195"	"99"	"0"	"0"	1823	"-"	0	"-"	NA	"-"	NA	"-"	NA	"evo_1035921.007"	3117344	286816	"strain"	"7"	"Meraga k33-k63"	13.8009792951949
"goofy_tesla_1"	24	21	10	0	0	207181	204025	133140	0	0	36	17436	213935	3027131	34.22	33.4	11094	NA	6657	NA	8	NA	14	NA	0	0	0	1	"0 + 22 part"	161653	1.71	1.01	75297.64	295.61	3.86	"117"	"117"	"54"	"0"	"0"	2077	"-"	0	"-"	NA	"-"	NA	"-"	NA	"evo_1035921.008"	3027131	85166	"strain"	"7"	"Meraga k33-k63"	4.22013451020124
"goofy_tesla_1"	29	25	6	0	0	219681	214615	88563	0	0	34	19370	223594	3151267	32.35	33.26	7285	NA	6412	NA	10	NA	18	NA	0	0	0	0	"0 + 25 part"	179454	1.397	1.003	79710.99	156.74	2.27	"93"	"93"	"54"	"0"	"0"	1970	"-"	0	"-"	NA	"-"	NA	"-"	NA	"evo_1035921.028"	3151267	1036622	"strain"	"7"	"Meraga k33-k63"	49.3431054874119
"goofy_tesla_1"	22	20	5	0	0	181049	177610	74218	0	0	35	18410	188965	3120677	33.59	33.27	7285	NA	6876	NA	8	NA	15	NA	0	0	0	0	"0 + 20 part"	148892	1.284	1	78515.6	242.09	2.5	"94"	"94"	"55"	"1"	"0"	2001	"-"	0	"-"	NA	"-"	NA	"-"	NA	"evo_1035921.030"	3120677	374129	"strain"	"7"	"Meraga k33-k63"	17.9830690584126
"goofy_tesla_1"	29	21	4	0	0	175363	166260	56707	0	0	76	19591	201732	7293859	65.61	66.09	6627	NA	5798	NA	11	NA	19	NA	0	0	0	0	"0 + 21 part"	136531	0.892	1.002	67418.16	313.45	0	"144"	"144"	"88"	"0"	"0"	1439	"-"	0	"-"	NA	"-"	NA	"-"	NA	"evo_1139_Y.018"	7293859	687812	"strain"	"7"	"Meraga k33-k63"	14.1450225456785
"goofy_tesla_1"	110	109	40	1	0	995699	994613	530997	32291	0	193	32291	1043147	7160527	66.51	66.05	10268	NA	6729	NA	40	NA	76	NA	0	0	0	2	"0 + 109 part"	823137	3.004	1.023	78925.5	234.32	4.18	"481"	"481"	"301"	"2"	"0"	7219	"-"	0	"-"	NA	"-"	NA	"-"	NA	"evo_1139_Y.035"	7160527	220894	"strain"	"7"	"Meraga k33-k63"	4.62732701098676
"goofy_tesla_1"	16	13	8	0	0	149924	146504	112756	0	0	62	16652	176914	3140687	46.73	46.54	12553	NA	6648	NA	6	NA	11	NA	0	0	0	1	"0 + 13 part"	122267	1.739	1	68832.88	1177.12	9.15	"105"	"105"	"65"	"0"	"0"	1264	"-"	0	"-"	NA	"-"	NA	"-"	NA	"evo_1286_G.010"	3140687	180574	"strain"	"7"	"Meraga k33-k63"	8.62425959670607
"goofy_tesla_1"	72	69	40	2	0	833344	830088	631800	63702	0	152	33528	881058	3250234	46.6	46.62	12680	NA	7339	NA	24	NA	44	NA	0	0	0	0	"0 + 69 part"	684869	6.022	1.002	77652.1	259.52	2.55	"389"	"389"	"260"	"0"	"0"	2987	"-"	0	"-"	NA	"-"	NA	"-"	NA	"evo_1286_G.034"	3250234	136109	"strain"	"7"	"Meraga k33-k63"	6.28150157804023
"goofy_tesla_1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample15_101"	1081	7053	"circular_elem"	"7"	"Meraga k33-k63"	978.677150786309
"goofy_tesla_1"	1	0	0	0	0	1110	0	0	0	0	1	1110	1110	1080	61.53	61.67	1110	"1110"	1110	"1110"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	1.028	0	0	0	"2"	"2"	"1"	"0"	"0"	1110	"1110"	1110	"1110"	"1110"	"1"	"1"	"1"	"1"	"Sample15_102"	1080	110	"circular_elem"	"7"	"Meraga k33-k63"	15.2777777777778
"goofy_tesla_1"	1	0	0	0	0	1078	0	0	0	0	1	1078	1078	1078	60.39	60.39	1078	"1078"	1078	"1078"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	1	0	0	0	"1"	"1"	"1"	"0"	"0"	1078	"1078"	1078	"1078"	"1078"	"1"	"1"	"1"	"1"	"Sample15_103"	1078	1221	"circular_elem"	"7"	"Meraga k33-k63"	169.897959183673
"goofy_tesla_1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample15_104"	1076	20671	"circular_elem"	"7"	"Meraga k33-k63"	2881.64498141264
"goofy_tesla_1"	1	0	0	0	0	1059	0	0	0	0	1	1059	1059	1059	66.1	66.1	1059	"1059"	1059	"1059"	1	"1"	1	"1"	0	0	0	0	"0 + 1 part"	62	94.145	1	0	0	0	"1"	"1"	"1"	"0"	"0"	997	"997"	997	"997"	"997"	"1"	"1"	"1"	"1"	"Sample15_107"	1059	265	"circular_elem"	"7"	"Meraga k33-k63"	37.5354107648725
"goofy_tesla_1"	1	0	0	0	0	1044	0	0	0	0	1	1044	1044	1044	68.1	68.1	1044	"1044"	1044	"1044"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	1	0	0	0	"2"	"2"	"1"	"0"	"0"	1044	"1044"	1044	"1044"	"1044"	"1"	"1"	"1"	"1"	"Sample15_108"	1044	1300	"circular_elem"	"7"	"Meraga k33-k63"	186.781609195402
"goofy_tesla_1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample15_13"	5863	71124	"circular_elem"	"7"	"Meraga k33-k63"	1819.64864403889
"goofy_tesla_1"	1	0	0	0	0	3476	0	0	0	0	1	3476	3476	3435	35.99	36.1	3476	"3476"	3476	"3476"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	1.012	0	0	0	"6"	"6"	"2"	"0"	"0"	3476	"3476"	3476	"3476"	"3476"	"1"	"1"	"1"	"1"	"Sample15_24"	3435	10439	"circular_elem"	"7"	"Meraga k33-k63"	455.85152838428
"goofy_tesla_1"	1	0	0	0	0	2163	0	0	0	0	1	2163	2163	2163	51.69	51.69	2163	"2163"	2163	"2163"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	1	0	0	0	"1"	"1"	"0"	"0"	"0"	2163	"2163"	2163	"2163"	"2163"	"1"	"1"	"1"	"1"	"Sample15_49"	2163	2147	"circular_elem"	"7"	"Meraga k33-k63"	148.890429958391
"goofy_tesla_1"	1	0	0	0	0	1407	0	0	0	0	1	1407	1407	1366	61.27	61.2	1407	"1407"	1407	"1407"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	1.03	0	0	0	"2"	"2"	"1"	"0"	"0"	1407	"1407"	1407	"1407"	"1407"	"1"	"1"	"1"	"1"	"Sample15_73"	1366	3392	"circular_elem"	"7"	"Meraga k33-k63"	372.474377745242
"goofy_tesla_1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample15_75"	1321	7927	"circular_elem"	"7"	"Meraga k33-k63"	900.113550340651
"goofy_tesla_1"	1	0	0	0	0	1143	0	0	0	0	1	1143	1143	1164	57.92	57.39	1143	"1143"	1143	"1143"	1	"1"	1	"1"	0	0	0	0	"0 + 1 part"	20	96.478	1	0	0	0	"2"	"2"	"1"	"0"	"0"	1123	"1123"	1123	"1123"	"1123"	"1"	"1"	"1"	"1"	"Sample15_91"	1164	108	"circular_elem"	"7"	"Meraga k33-k63"	13.9175257731959
"goofy_tesla_1"	1	0	0	0	0	1986	0	0	0	0	1	1986	1986	1945	49.65	49.67	1986	"1986"	1986	"1986"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	1.021	0	0	0	"2"	"2"	"1"	"0"	"0"	1986	"1986"	1986	"1986"	"1986"	"1"	"1"	"1"	"1"	"Sample16_154"	1945	4536	"circular_elem"	"7"	"Meraga k33-k63"	349.820051413882
"goofy_tesla_1"	1	0	0	0	0	1301	0	0	0	0	1	1301	1301	1260	57.72	57.7	1301	"1301"	1301	"1301"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	1.033	0	0	0	"2"	"2"	"2"	"0"	"0"	1301	"1301"	1301	"1301"	"1301"	"1"	"1"	"1"	"1"	"Sample16_245"	1260	1830	"circular_elem"	"7"	"Meraga k33-k63"	217.857142857143
"goofy_tesla_1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample16_65"	4580	33262	"circular_elem"	"7"	"Meraga k33-k63"	1089.36681222707
"goofy_tesla_1"	1	0	0	0	0	3860	0	0	0	0	1	3860	3860	4523	33.86	33.94	3860	"3860"	3860	"3860"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	85.342	1	0	0	0	"5"	"5"	"3"	"0"	"0"	3860	"3860"	3860	"3860"	"3860"	"1"	"1"	"1"	"1"	"Sample16_69"	4523	928	"circular_elem"	"7"	"Meraga k33-k63"	30.7760336060137
"goofy_tesla_1"	1	0	0	0	0	2382	0	0	0	0	1	2382	2382	2382	42.02	42.02	2382	"2382"	2382	"2382"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	1	0	0	0	"4"	"4"	"2"	"0"	"0"	2382	"2382"	2382	"2382"	"2382"	"1"	"1"	"1"	"1"	"Sample18_112"	2382	996	"circular_elem"	"7"	"Meraga k33-k63"	62.72040302267
"goofy_tesla_1"	1	0	0	0	0	2361	0	0	0	0	1	2361	2361	2361	29.31	29.31	2361	"2361"	2361	"2361"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	1	0	0	0	"2"	"2"	"2"	"0"	"0"	2361	"2361"	2361	"2361"	"2361"	"1"	"1"	"1"	"1"	"Sample18_113"	2361	649	"circular_elem"	"7"	"Meraga k33-k63"	41.2325285895807
"goofy_tesla_1"	1	0	0	0	0	1563	0	0	0	0	1	1563	1563	1531	44.98	44.87	1563	"1563"	1563	"1563"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	1.021	0	0	0	"4"	"4"	"1"	"0"	"0"	1563	"1563"	1563	"1563"	"1563"	"1"	"1"	"1"	"1"	"Sample18_199"	1531	98	"circular_elem"	"7"	"Meraga k33-k63"	9.60156760287394
"goofy_tesla_1"	1	0	0	0	0	1253	0	0	0	0	1	1253	1253	1212	68.08	68.15	1253	"1253"	1253	"1253"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	1.034	0	0	0	"3"	"3"	"1"	"0"	"0"	1253	"1253"	1253	"1253"	"1253"	"1"	"1"	"1"	"1"	"Sample18_262"	1212	127	"circular_elem"	"7"	"Meraga k33-k63"	15.7178217821782
"goofy_tesla_1"	1	0	0	0	0	1200	0	0	0	0	1	1200	1200	1200	60.33	60.33	1200	"1200"	1200	"1200"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	1	0	0	0	"3"	"3"	"1"	"0"	"0"	1200	"1200"	1200	"1200"	"1200"	"1"	"1"	"1"	"1"	"Sample18_264"	1200	281	"circular_elem"	"7"	"Meraga k33-k63"	35.125
"goofy_tesla_1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample18_267"	1197	10692	"circular_elem"	"7"	"Meraga k33-k63"	1339.84962406015
